id,name,address,lat,lng,location,rating,total_reviews,price_level,phone,website,is_partner,discount_value,weekday_text,top_review
60585cfc-6210-41ce-a318-462319d3b726,Annyeong Korean Cafe Purwokerto,"Jl. Masjid No.43, Purwokerto, Sokanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53115, Indonesia",-7.4213176,109.229513,,4.9,56,0,,,False,0,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 – 10:00 AM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM",Nice place
6526b4ab-4371-472a-b15c-554e8126cd4f,Hangout Coffee Eat & Talk,"Jl. Profesor DR. HR Boenyamin, Glempang, Purwokerto Lor, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.412579000000001,109.245064,,4.4,1270,2,(0281) 622014,https://linktr.ee/hangoutcafe.pwt?utm_source=linktree_profile_share&ltsid=8a0d627d-26b7-4d86-90fd-40127d19898a,False,0,"Monday: Closed
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM","The menu book is about time to be replaced. It looks dirty and crumpled.

Foods are okay. From indonesia to japanese and western foods. Really vast varieties but also made it has no signature dishes. Taste is average. Prices are very affordable. Parking is adequate. Waiter has good behavior."
4d436209-85f5-4cbe-a7ac-d5e56e7d014d,WN Cafe Purwokerto,"Hotel Wisata Niaga, Jl. Merdeka No.5, Brubahan, Kranji, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.425240000000001,109.2367896,,4.5,117,0,0813-9507-5858,,False,0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","Need to wait for 40 minutes for a single americano. Theres only 1 person as both cashier and barista, he always takes orders without making the existing ones. O think theres like 50 orders queued"
1fb7bdf2-63ba-41ce-ab24-9158c288fa7e,Diskus Coffee & Billiard,"Jl. Gerilya Barat Tj. No.15, Bojong, Tanjung, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.4423799,109.2300761,,4.7,704,2,0821-3785-3838,https://instagram.com/diskuscoffee.co?igshid=YmMyMTA2M2Y=,False,0,"Monday: 10:00 AM – 11:30 PM
Tuesday: 10:00 AM – 11:30 PM
Wednesday: 10:00 AM – 11:30 PM
Thursday: 10:00 AM – 11:30 PM
Friday: 10:00 AM – 11:30 PM
Saturday: 10:00 AM – 11:30 PM
Sunday: 10:00 AM – 11:30 PM","The place is really comfortable for doing work, it has its own room, for gathering with friends it's also very aesthetic, clean and the service is really friendly, you must try it. The toilets are also comfortable and clean so don't worry if you want to pray at the same time, come on, come here"
ae4aa437-733f-42af-9b0a-2bb07b13ed4c,Lungguh Coffee & Eatery,"Jl. RA Wiryaatmaja No.27, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4215056,109.226336,,4.6,179,2,0851-7541-9800,,False,0,"Monday: 11:00 AM – 9:00 PM
Tuesday: 11:00 AM – 9:00 PM
Wednesday: 11:00 AM – 9:00 PM
Thursday: 11:00 AM – 9:00 PM
Friday: 11:00 AM – 10:00 PM
Saturday: 11:00 AM – 10:00 PM
Sunday: 11:00 AM – 9:00 PM",It's good to have a place to hang near my place!
72a2f548-e945-41fd-bb5b-69550bc062f9,Tilehause no.23,"Jl. Kalibener No.30, Kalibener, Purwanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53142, Indonesia",-7.436244200000001,109.237981,,4.8,45,0,,,False,0,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 11:00 PM
Saturday: 8:00 AM – 11:00 PM
Sunday: 8:00 AM – 11:00 PM","HEE, IT'S DELICIOUS HEE

This place is also great for working on assignments. There's outdoor, indoor smoking, and indoor non-smoking areas! There's a prayer room 🥺🙏🏻 and the toilet is big, I feel like taking a shower 🫠🪸😙🌸💫

I forgot what I ordered, and it was surprisingly delicious in my opinion! Give it a try!"
292348f9-50c0-47d8-95b3-1b563a805892,Arunika Coffee Purwokerto,"Jl. Pahlawan Gg. IV, Pasirmuncang Tengah, Pasirmuncang, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53137, Indonesia",-7.4305517,109.2197799,,4.8,76,0,,https://www.instagram.com/arunikacoffee.pwt?igsh=OGQ5ZDc2ODk2ZA==,False,0,"Monday: 3:00 – 11:00 PM
Tuesday: 3:00 – 11:00 PM
Wednesday: 3:00 – 11:00 PM
Thursday: 3:00 – 11:00 PM
Friday: 3:00 – 11:00 PM
Saturday: 8:00 AM – 11:00 PM
Sunday: 8:00 AM – 11:00 PM","good place, good food, good vibes!"
a2501c0b-f961-4323-8a14-794f866a72c0,Duanja® Coffee & Spaces,"Jl. Pungkuran No.4, Purwokerto, Sokanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53115, Indonesia",-7.4220643,109.2300868,,4.7,1838,2,0812-1502-6200,https://www.cssbi.id/,False,0,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 11:00 PM
Saturday: 8:00 AM – 11:00 PM
Sunday: 8:00 AM – 11:00 PM","One of my fave cafes in town! It’s my go-to for studying, hanging with friends, or just spending time with fam. The service is friendly, the place is spacious with tons of options, and the food’s solid. Plus, it’s pretty affordable. Only thing is, during rush hours, it gets super loud. People talking loud, laughing, and just being kinda noisy. So, probably not the best spot if you’re with your parents, especially if you want a chill, quiet vibe."
22544d7f-04f7-4cac-aeb2-966003161c32,Senaya Bakery & Society,"Jl. Brigjend. Encung, Karangjambu, Purwanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53127, Indonesia",-7.407790199999999,109.2345306,,4.6,142,0,(0281) 7779181,https://www.instagram.com/hausofsenaya/,False,0,"Monday: Closed
Tuesday: 11:00 AM – 8:00 PM
Wednesday: 11:00 AM – 8:00 PM
Thursday: 11:00 AM – 8:00 PM
Friday: 11:00 AM – 8:00 PM
Saturday: 11:00 AM – 8:00 PM
Sunday: 11:00 AM – 8:00 PM","Good taste and the place so comfortable
Recommended"
6e648f6f-05af-41d7-969a-19a92c490277,D PIROS CAFE & RESTO,"Jl. Gelora Indah I, Mangunjaya, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53113, Indonesia",-7.4194963,109.2515029,,4.8,252,0,0812-2446-6858,,False,0,"Monday: 10:30 AM – 9:00 PM
Tuesday: 10:30 AM – 9:00 PM
Wednesday: 10:30 AM – 9:00 PM
Thursday: 10:30 AM – 9:00 PM
Friday: 10:30 AM – 9:00 PM
Saturday: 10:30 AM – 9:00 PM
Sunday: 10:30 AM – 9:00 PM","Awful experience. The foods came after so long time. Even my order didn't come at all; luckily it wasn't on the bill. Maybe the cook lost the note or forgot it. But it sill doesn't make sense, as we're the only customers at that time. The waitress should've make sure that all of our orders had already came. And the price is too high, and it's not worth it. In a particular note, the duck meat has more fat than meat. I won't go there again"
4ebc9c8b-43f2-4413-86d8-18a469d0e4cd,Den Huis Coffee & Roastery,"Gg. Volly, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.418685099999999,109.2489154,,4.7,222,0,0858-5660-1820,https://instagram.com/denhuiscoffeeandroastery?igshid=YmMyMTA2M2Y=,False,0,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM","Good coffee, nice ambience, fast wifi, good food. Price is affordable.
For lactose intolerant people you can order with oat milk to replace fresh milk.
A lot of board games like uno, cards, dart, guitar, etc."
04761a26-7651-4984-91d4-1e76f3948529,Goki Cafe,"Jl. Sokajati No.03, RT.01/RW.03, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.4244725,109.2218723,,4.4,1113,2,0838-6233-3223,,False,0,"Monday: 11:00 AM – 12:00 AM
Tuesday: 11:00 AM – 12:00 AM
Wednesday: 11:00 AM – 12:00 AM
Thursday: 11:00 AM – 12:00 AM
Friday: 11:00 AM – 12:00 AM
Saturday: 11:00 AM – 12:00 AM
Sunday: 11:00 AM – 12:00 AM","Their cafe located near underpass and also train bridge, despite its nice place.. the food is not that good, their indonesian platter is kinda bland and they take long time to serve.
Their signature ice coffee is okay. I hope they do improve in food taste in future"
e37d81a5-f320-48f1-9556-bbca6fabfa2e,Bunto's Cafe,"Jl. Jend. Soedirman No.296, Pereng, Sokanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4252698,109.2303599,,4.3,1982,2,0851-1710-0059,,False,0,"Monday: 7:00 AM – 12:00 AM
Tuesday: 7:00 AM – 12:00 AM
Wednesday: 7:00 AM – 12:00 AM
Thursday: 7:00 AM – 12:00 AM
Friday: 7:00 AM – 12:00 AM
Saturday: 7:00 AM – 12:00 AM
Sunday: 7:00 AM – 12:00 AM","affordable price for Sushi although not meet my expectations for sushi.
the fish quite good.
located inside Rita supermall but somehow in google if we write ichiban sushi purwokerto they will appear as buntos chicken. this one need to be fixed."
d0695be5-4460-4649-ba6b-8977d7bc6004,Loja De Cafe,"JL. H.R Bunyamin No.89, Pakembaran, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4092481,109.2454609,,3.9,2615,1,0878-3687-2000,https://lojadecafe.shop/,False,0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",Their sop ayam and nasi daun jeruk was perfectly cooked and full of flavor.
d71fe757-d7bf-4e1e-8ad0-cff5f5616c10,Personaa Kopi Purwokerto,"Jl. Jendral Suprapto No.19, Kauman Lama, Purwokerto Lor, Kauman Lama, Tim, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.426923299999999,109.2437769,,4.7,56,0,0858-0274-7080,,False,0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",a comfort place to rest and hangout with friends
94b316e1-c60c-4aba-aaca-020bc2b40323,Fore Coffee - Sudirman Purwokerto,"Kranjimuntang, Purwanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.426294699999999,109.2342071,,4.4,744,0,0812-1111-8456,,False,0,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 11:00 PM
Saturday: 7:00 AM – 11:00 PM
Sunday: 7:00 AM – 10:00 PM","Franchise of local coffee brand. Comfy place with great coffee, especially its Pandan Latte. Its large windows are actually doing a perfect job to let natural lights into its indoor area and emphasize its natural, outdoorsy theme. For some people, however, found it disturbing to their laptop screen and despise it."
820d915a-9775-4a43-9eda-39283bc1aca7,Waroenk Ora Umum,"Jl. DR. Soeparno No.98, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53113, Indonesia",-7.415413200000001,109.2541623,,4.3,6202,0,0811-2773-333,http://www.instagr.am/waroenkoraumum,False,0,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","Dapur Ora Umum has a concept that feels similar to Warung Upnormal, with a casual and modern warung-style setup. They provide a nobar area, separate smoking and non-smoking rooms, which makes it comfortable for different preferences. I expected the place to be very crowded, but it turned out quite calm when I visited.

They serve many meal options, so there’s plenty to choose from. I tried the nasi goreng hijau and it was good, flavorful, and enjoyable, while the other menu items I tried were more on the moderate side. Overall, it’s a comfortable place to eat, hang out, or watch together with friends, with a relaxed atmosphere and decent food choices."
c85661c0-48d7-4b53-ba55-b6b0d9722f1c,Annamaya Cafe & Eatery,"Jl. Gelora Indah I Gg. Catur No.8, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53113, Indonesia",-7.419300000000001,109.2509703,,4.7,80,0,0851-6644-9505,https://www.instagram.com/annamaya_official?igsh=MTBrb3hkaDFmNXg1dA%3D%3D&utm_source=qr,False,0,"Monday: 3:30 PM – 12:00 AM
Tuesday: 3:30 PM – 2:00 AM
Wednesday: 3:30 PM – 12:00 AM
Thursday: 3:30 PM – 12:00 AM
Friday: 5:00 PM – 2:00 AM
Saturday: 5:00 PM – 2:00 AM
Sunday: 3:30 PM – 12:00 AM","I really like the place, it's comfortable, there's a new outdoor area on the side that's no less beautiful, so there are lots of places for photo spots😽😽 There's WiFi✅ HP charger socket✅ Suitable for assignments, hanging out with friends / family / boyfriend / HTS is also okay🤭🤭The food is also really delicious, not stingy, the employees are really nice, very friendly🌟🌟🌟🌟 especially the live music every day makes hanging out even more fun✨✨ I come here so often that the employees even if I order a drink, they don't forget to add lots of ice cubes, right? 😆☝🏻What's missing?! beststtt in short 🤓🙏🏻"
a800ba7c-4803-4f8e-b542-e12d0557bd24,Colony Coffee Eatery & Social Space,"H6GQ+8V2, Jalan let kol soemarto, Brubahan, Purwanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53127, Indonesia",-7.424242199999998,109.2396281,,4.7,16,0,,,False,0,,Ok
1d18fdb6-5989-4787-a50e-3bb19cf8f5a4,Infinity Billiard and Cafe,"H6WV+PHJ, Pakembaran, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.403154499999999,109.2438941,,4.6,194,0,0812-2960-5558,,False,0,"Monday: 10:00 AM – 2:00 AM
Tuesday: 10:00 AM – 2:00 AM
Wednesday: 10:00 AM – 2:00 AM
Thursday: 10:00 AM – 2:00 AM
Friday: 10:00 AM – 2:00 AM
Saturday: 10:00 AM – 2:30 AM
Sunday: 10:00 AM – 2:00 AM","not a good place, especially regarding the employees, poor thing"
2f1882d0-3410-46ba-8a28-bf5ae8458201,Singgah Coffee & Book,"Jl. Riyanto No.29, Karangmiri, Sumampir, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.399841200000001,109.2411451,,4.5,1120,2,0851-5808-3700,http://www.instagram.com/singgahcoffeebookpwt,False,0,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM","i love the atmosphere of this place..
i went there twice and they have books to spend your time.
matcha latte was good but the fried rice was mid but still taste okay"
02026ab8-1e27-430c-a94c-b14923d15ef9,Coffee BRAKE,"Jl. DR. Soeparno No.772, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53123, Indonesia",-7.415874999999999,109.2542398,,4.7,637,2,0811-2772-288,http://www.instagram.com/coffeebrake.id/,False,0,"Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM","One of coffee shop in Purwokerto with nice ambience. We order espresso cube and Iga Geprek, the taste of the menu is good. They have a quiet vibes, suitable for working, family gathering or just hang out with friends. The praying room maybe need to improve the cleanliness"
05155074-c0e1-4501-b160-c0d55872ab07,Awor Coffee Purwokerto,"Ruko, Permata Hijau Raya No.6 Blok A, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53115, Indonesia",-7.4146422,109.2402308,,4.6,357,0,0813-9386-8987,https://instagram.com/awor.coffee,False,0,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 11:00 PM
Saturday: 8:00 AM – 11:00 PM
Sunday: 8:00 AM – 11:00 PM","Good coffee place!!
The interior is also nice.
Too bad we are too full so we only ordered a drink.
Definitely will try the pastry on our next visit."
2bda6dc2-e224-4009-b2b3-08d83638613e,Semesta Coffee | Cafe Terdekat,"Jl. Tegal Sari, Dusun III, Dukuhwaluh, Kec. Kembaran, Kabupaten Banyumas, Jawa Tengah 53182, Indonesia",-7.414843400000001,109.2723232,,4.5,369,1,0812-2951-2129,https://semestacafe.web.app/,False,0,"Monday: 7:00 AM – 2:00 AM
Tuesday: 7:00 AM – 2:00 AM
Wednesday: 7:00 AM – 2:00 AM
Thursday: 7:00 AM – 2:00 AM
Friday: 7:00 AM – 2:00 AM
Saturday: 7:00 AM – 2:00 AM
Sunday: 7:00 AM – 2:00 AM",Good taste n cozy place
9fed7aec-77a9-41d4-8d6f-e321b668e825,Vermont Dining,"Kec, Jl. Jend. Gatot Subroto No.34-36, Kebondalem, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53127, Indonesia",-7.423165,109.243519,,4.8,555,0,0851-7997-6731,,False,0,"Monday: 11:00 AM – 10:00 PM
Tuesday: 11:00 AM – 10:00 PM
Wednesday: 11:00 AM – 10:00 PM
Thursday: 11:00 AM – 10:00 PM
Friday: 11:00 AM – 10:00 PM
Saturday: 11:00 AM – 10:00 PM
Sunday: 11:00 AM – 10:00 PM","I never expect a small town will have such a great place... The ambience is very comforting to have a chat or quality time with your loved one.

Also suitable for family and kids, there are so many food and drinks option with great taste...

The worker is very friendly and skillful... I used to hate restaurant with dumb worker who doesn't know anything about the food ...

Serving time and food portion is decent... Food taste is great.

The minus will be the parking area, the parking guy also not directive we have to circle around 3 times just to get the parking lot...

Looking forward to come again on my next trip."
b10efdbc-a953-4fa4-b9e6-0abb1ab4a21a,Lataran Purwokerto,"Jl. DR. Soeparno No.57, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53122, Indonesia",-7.416768399999999,109.2539816,,4.0,600,2,0881-8526-440,,False,0,"Monday: 8:00 AM – 1:00 AM
Tuesday: 8:00 AM – 1:00 AM
Wednesday: 8:00 AM – 1:00 AM
Thursday: 8:00 AM – 1:00 AM
Friday: 8:00 AM – 1:00 AM
Saturday: 8:00 AM – 1:00 AM
Sunday: 8:00 AM – 1:00 AM","Enjoyable experience. With the view of green areas (rice field) in the upstair, I can peacefully finish my work here. The interior design resembles with cafes in Korea, I guess. At least that's what in my mind when I sit in the bench inside the 2nd floor haha. 5/5 for the ambience.

The food and beverages are not so bad. I'd recommend sea salt butterscotch coffee. 4,5/5 for the foods and drinks."
62931596-06dd-43c1-a343-0ada3fb0f4af,"Ours Resto & Cafe (Japanese, Western, Asian Food)","Jl. Dr Angka No 76 DE, Glempang, Bancarkembar, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4167853,109.2422033,,4.8,484,0,0821-3606-5606,,False,0,"Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM","new place in town.
the place is comfortable enough.
for me, their best menu is sushi..
but they have salmon soup.
the Burger is ok.
should try this place if you are a Japanese food fans. 👍🏻"
7cbe270d-1a03-446d-a9a9-643b3c714bdf,Teorema Coffee Purwokerto,"Jl. Ahmad Yani, Ruko Jl. Tanjlig No.07, Karangjengkol, Sokanegara, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4168434,109.23038,,4.5,70,0,,https://karirpurwokerto.id/lowongan-pekerjaan-teorema-coffee-purwokerto/,False,0,"Monday: 3:00 – 11:00 PM
Tuesday: 3:00 – 11:00 PM
Wednesday: 3:00 – 11:00 PM
Thursday: 3:00 – 11:00 PM
Friday: 3:00 – 11:00 PM
Saturday: 3:00 PM – 12:00 AM
Sunday: 3:00 – 11:30 PM",Just a regular coffee shop and did not find any bad things. All is good.
fd3402cc-1301-4e43-baf7-bc0a77913c30,teras coffee & eatery,"Jl. Prof. Dr. Suharso No.49, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4173263,109.2494865,,4.8,240,0,,,False,0,"Monday: 9:00 AM – 12:00 AM
Tuesday: 9:00 AM – 12:00 AM
Wednesday: 9:00 AM – 12:00 AM
Thursday: 9:00 AM – 12:00 AM
Friday: 9:00 AM – 12:00 AM
Saturday: 9:00 AM – 2:00 AM
Sunday: 9:00 AM – 12:00 AM","Girls out in Teras Kita cafe, the vibes was amazing, comfy and the food was great. Especally the rice bowl.
And also their service was friendly."
7b1e9c39-78ae-475c-97b0-505e3c5ac4a4,Vato Coffee,"Jl. Adipati Mersi No.73, Kepetek, Mersi, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53112, Indonesia",-7.426828899999999,109.2659859,,4.8,550,0,0812-6313-1444,https://linktr.ee/vatocoffee.id?utm_source=linktree_profile_share&ltsid=8abaa6b1-36c5-4375-8f4b-dad3dbc4bce0,False,0,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 12:00 AM
Saturday: 8:00 AM – 12:00 AM
Sunday: 9:00 AM – 12:00 AM","I've always ordered hot red velvet latte here and it's always so delicious! The atmosphere is always really welcoming and calming, and I really surprised with how nice and kind the staffs are!! They greet and said byes to their customers everything. May this place flourish even more ♡♡"
479167a5-1825-4756-ae19-2dbcc01b31bd,Taman Coffee,"Jl. Gn. Muria No.985, Karang Bawang, Grendeng, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53122, Indonesia",-7.4065128,109.2490427,,4.5,574,2,0813-2664-6469,,False,0,"Monday: 9:00 AM – 12:00 AM
Tuesday: 9:00 AM – 12:00 AM
Wednesday: 9:00 AM – 12:00 AM
Thursday: 9:00 AM – 12:00 AM
Friday: 9:00 AM – 12:00 AM
Saturday: 9:00 AM – 12:00 AM
Sunday: 9:00 AM – 12:00 AM",The best service n highly recommended
067f3787-9dfc-4a51-9c80-fd09fd76c10d,Kopi Kenangan - Ruko Bunyamin Purwokerto,"Jl. Profesor DR. HR Boenyamin No.106a, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.3987501,109.2449077,,4.9,328,2,,http://www.kopikenangan.com/,False,0,"Monday: 7:00 AM – 11:30 PM
Tuesday: 7:00 AM – 11:30 PM
Wednesday: 7:00 AM – 11:30 PM
Thursday: 7:00 AM – 11:30 PM
Friday: 7:00 AM – 11:30 PM
Saturday: 7:00 AM – 11:30 PM
Sunday: 7:00 AM – 11:30 PM","clean and well prepared, good foods, and nice services"
46d77f3d-687c-41ba-b006-1488041db92b,Kopi Leci,"Jl. Mt Haryono No.140, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.425515099999999,109.2510789,,4.6,330,0,0823-6695-0965,https://www.instagram.com/kopi__leci?igsh=N3VzY3JsZm4xdHo1,False,0,"Monday: 11:00 AM – 12:00 AM
Tuesday: 11:00 AM – 12:00 AM
Wednesday: 11:00 AM – 12:00 AM
Thursday: 11:00 AM – 12:00 AM
Friday: 11:00 AM – 12:00 AM
Saturday: 11:00 AM – 12:00 AM
Sunday: 11:00 AM – 12:00 AM","Very good atmosphere and very good service, i like it"
49192c9e-8074-4217-99ab-bd933d051ad9,Loko Coffee Shop Purwokerto,"H6HC+QXM, Jl. Pemuda, Bantarsoka, Kober, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53132, Indonesia",-7.4205253,109.2224324,,4.5,200,0,,https://instagram.com/lokocafe?igshid=OTJlNzQ0NWM=,False,0,"Monday: 3:00 – 11:00 PM
Tuesday: 3:00 – 11:00 PM
Wednesday: 3:00 – 11:00 PM
Thursday: 3:00 – 11:00 PM
Friday: 3:00 – 11:00 PM
Saturday: 3:00 – 11:00 PM
Sunday: 3:00 – 11:00 PM","Comfortable place. Such a nice transit after a long train jurney. The menu is quite variative, there are snacks, beverages, and also food.
It is better to come in the evening or be there tk catch the sunset because there is a tribune and rooftop with proper seat to enjoy the sky. Unique things: train chairs and tables. I bet you can't find any in the other place but in the locomotive and Loko cafe."
e50627de-c885-4471-ba2e-dc31d2037a4b,Kopi Pemuda Purwokerto,"Jl. Pemuda No.51, Kober, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53132, Indonesia",-7.4188844,109.2235316,,4.6,215,1,0813-2532-5250,,False,0,"Monday: 3:00 PM – 12:00 AM
Tuesday: 3:00 PM – 12:00 AM
Wednesday: 3:00 PM – 12:00 AM
Thursday: 3:00 PM – 12:00 AM
Friday: 3:00 PM – 12:00 AM
Saturday: 3:00 PM – 12:00 AM
Sunday: 3:00 PM – 12:00 AM","A homey coffee shop, located about 100 meters from Purwokerto Train Station. A house that looks pretty old and has been turned into a coffee shop with lots of seats in several rooms.
They serve coffee and noncoffee menu, as well as several types of light snacks. If you just got off the train, you can order online taxi from this coffee shop safely."
82c141f5-fb75-4d27-bc42-bf770a9cc8d2,Punkalan Coffee,"Gg. IV No.5, RT.03/RW.07, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4179357,109.2299675,,4.7,661,1,,https://linktr.ee/punkshousecoffee,False,0,"Monday: 10:00 AM – 11:00 PM
Tuesday: 10:00 AM – 11:00 PM
Wednesday: 10:00 AM – 11:00 PM
Thursday: 10:00 AM – 11:00 PM
Friday: 10:00 AM – 11:00 PM
Saturday: 10:00 AM – 11:00 PM
Sunday: 10:00 AM – 11:00 PM","This place has that warm, homey feeling you can’t fake."
ac66a337-ddfb-4766-8c2b-00ca8e0900b1,Barak Kersen Coffee N Art,"H6GJ+2PQ, Purwokerto, Sokanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53115, Indonesia",-7.424905900000001,109.2318575,,4.8,72,0,0812-4929-2426,,False,0,"Monday: 10:00 AM – 4:00 AM
Tuesday: 10:00 AM – 4:00 AM
Wednesday: 10:00 AM – 4:00 AM
Thursday: 10:00 AM – 4:00 AM
Friday: 10:00 AM – 4:00 AM
Saturday: 10:00 AM – 4:00 AM
Sunday: 10:00 AM – 4:00 AM",Enjoy four food not your frend. 😄
